segment_id,document_id,component_id,section_id,source_sha256,source_text,target_text,status
O006-PSU-011-S0438,O006-PSU-011,Lesson10,the-step-up,52e1616d5fa3ce50c8ee5216a7bbf37fc0189edb41b20afa606218c4d8f3bab8,"For single parameter models, the result is as follows:","Untuk model berparameter tunggal, hasilnya adalah sebagai berikut:",translated
O006-PSU-011-S0439,O006-PSU-011,Lesson10,the-step-up,53c0d3d6c8055e9a2a658bdc93afdef61d9a2cc261da9c105ca706feed48f7ee,If ,Jika ,translated
O006-PSU-011-S0440,O006-PSU-011,Lesson10,the-step-up,cd9ce27efa5707162c58c0d93a238951f36422dc16b7522b66bd80f66194ffb7, is the likelihood function and , adalah fungsi kemungkinan dan ,translated
O006-PSU-011-S0441,O006-PSU-011,Lesson10,the-step-up,90aee359200a85426794c279c365b5d62cc57a797f86cc6032c141b54e402e00," is the MLE, then, as "," adalah MLE, maka, ketika ",translated
O006-PSU-011-S0442,O006-PSU-011,Lesson10,the-step-up,3458f758ca399139fd3d8915dddd39ce62d0109a1fb2314e401d2e21bb568103, where , dengan ,translated
O006-PSU-011-S0443,O006-PSU-011,Lesson10,the-step-up,d8a92b2c868bcd5001d7d34e2cf9f59888655c8a39e42fdd61ba472e02e5efd4," is the “Fisher Information”, defined by "," adalah “informasi Fisher”, yang didefinisikan sebagai ",translated
O006-PSU-011-S0444,O006-PSU-011,Lesson10,the-step-up,3458f758ca399139fd3d8915dddd39ce62d0109a1fb2314e401d2e21bb568103, where , dengan ,translated
O006-PSU-011-S0445,O006-PSU-011,Lesson10,the-step-up,b435c002fcb879ebcbee867e857f0bcef9d44926dd6bacdcea32f79761a46648, and the expectation is taken over all , dan nilai harapan diambil atas semua ,translated
O006-PSU-011-S0446,O006-PSU-011,Lesson10,the-step-up,2619b3d4248f783e9d247480a4d9be998c124ff284a904883ade1de54b9a288b,"In the multivariate case, where there are two or more parameters to be estimated, ","Dalam kasus multivariat, ketika ada dua parameter atau lebih yang akan diduga, ",translated
O006-PSU-011-S0447,O006-PSU-011,Lesson10,the-step-up,93304ce1e40bbebda0f2cd9f00a5c4858187bc7b771c3851fd7f5f85ebbf846f, is the vector of , adalah vektor dari ,translated
O006-PSU-011-S0448,O006-PSU-011,Lesson10,the-step-up,f46c60ad4a161c7f972ac0848ff2d7dcc6dd273603f5266a73aaffd0434bc5d2, parameters to be estimated and the asymptotic distribution is as follows. as ," parameter yang akan diduga, dan distribusi asimtotiknya adalah sebagai berikut. Ketika ",translated
O006-PSU-011-S0449,O006-PSU-011,Lesson10,the-step-up,2a8cbd075a36c54e845e09e26de107837aee337843deb58d43e35b16d7f00c7e,where ,dengan ,translated
O006-PSU-011-S0450,O006-PSU-011,Lesson10,the-step-up,3f22163c0bd74af91c686521f9b6f63990787bff61c3ed77d2ba887d8705e87c," is the “Fisher Information Matrix”, defined by"," adalah “matriks informasi Fisher”, yang didefinisikan sebagai",translated
O006-PSU-011-S0451,O006-PSU-011,Lesson10,the-step-up,4c79bb35b14eb7c7a79c282316ccc69474da7ce67537b9bd30cbcc91d0b89f56, where again ," di mana, sekali lagi, ",translated
O006-PSU-011-S0452,O006-PSU-011,Lesson10,the-step-up,b435c002fcb879ebcbee867e857f0bcef9d44926dd6bacdcea32f79761a46648, and the expectation is taken over all , dan nilai harapan diambil atas semua ,translated
O006-PSU-011-S0453,O006-PSU-011,Lesson10,the-step-up,a208da916b98a233c3270a526317c35917467134564c9a6fc5e53d8035a91328,". This result details the approximate joint distribution of the MLEs of all of the parameters. For many situations (including for most hypothesis tests), a more useful result is the resulting marginal distribution of each individual MLE. If the ",". Hasil ini menjelaskan distribusi bersama hampiran dari MLE semua parameter. Dalam banyak situasi (termasuk sebagian besar uji hipotesis), hasil yang lebih berguna adalah distribusi marginal yang dihasilkan bagi setiap MLE. Jika komponen ",translated
O006-PSU-011-S0454,O006-PSU-011,Lesson10,the-step-up,89d5f3ec40a059319b318d0a09a7b8b08f945e573ee9ab2909db0ed80a83c941,-th parameter is ,-nya adalah ,translated
O006-PSU-011-S0455,O006-PSU-011,Lesson10,the-step-up,54dfe91c0adbbcf5086d6e1dca4c2308ad07fee695209460dd2af940dfb5094e,", and the MLE for this parameter is ",", dan MLE untuk parameter ini adalah ",translated
O006-PSU-011-S0456,O006-PSU-011,Lesson10,the-step-up,59469767c03e1442b7faf42eb090489dd0c496c733b70f5ab6384fca725f61b5,", then a direct result of the joint distribution above is that the marginal distribution of ",", maka langsung dari distribusi bersama di atas diperoleh bahwa distribusi marginal ",translated
O006-PSU-011-S0457,O006-PSU-011,Lesson10,the-step-up,c6043eb83497f170cb79ce53102d247fdc3cffa590b61989a45b3585fbf413e0," is asymptotically approximately Gaussian, with "," secara asimtotik mendekati distribusi Gaussian, dengan ",translated
O006-PSU-011-S0458,O006-PSU-011,Lesson10,the-step-up,16e1dfa22ebf6a1111616c3251b7a1adafe8e4b137bd63f8fad3e9b3e7035de1," That is, the MLE "," Artinya, MLE ",translated
O006-PSU-011-S0459,O006-PSU-011,Lesson10,the-step-up,82e5053285476632a61e301eb4b43d0c15587e8b658ea00d1fa3e3eeae06129d," is approximately univariate normally distributed, with mean the true parameter "," secara hampiran berdistribusi Normal univariat, dengan rataan berupa parameter sebenarnya ",translated
O006-PSU-011-S0460,O006-PSU-011,Lesson10,the-step-up,fcbc4721d98244fce8f9d02576eaf07c96461249978beb403e65429c941c6908, and variance equal to the , dan varians yang sama dengan entri diagonal nomor ,translated
O006-PSU-011-S0461,O006-PSU-011,Lesson10,the-step-up,5cc290afa66850a42bbb17966c07245494aeb7d29826500095a8b2c4a68ca2ce,-th diagonal entry of the inverse ,—yang terdapat pada invers ,translated
O006-PSU-011-S0462,O006-PSU-011,Lesson10,the-step-up,68eaa57659e660b071e2164984e9ba40908c25b4a4a971cfc7fac433ba6c2e19, of the Fisher information matrix., dari matriks informasi Fisher.,translated
O006-PSU-011-S0463,O006-PSU-011,Lesson10,the-step-up,ce55f1c2c0ac83fef06d0af4b78e85043d35690beeb08879eb5d69309d46d840,We can use the asymptotic approximate Gaussian distribution of MLEs described previously to construct test statistics that are useful for testing ,Kita dapat menggunakan distribusi Gaussian hampiran asimtotik dari MLE yang dijelaskan sebelumnya untuk membentuk statistik uji yang berguna dalam menguji ,translated
O006-PSU-011-S0464,O006-PSU-011,Lesson10,the-step-up,260a3cb76123ccecca24b703c8956ae4f4c68455ae19269095eef948f979bdbb, versus , terhadap ,translated
O006-PSU-011-S0465,O006-PSU-011,Lesson10,the-step-up,a50f307d2ecdc4a3d6863743b0cbab6cafe559561c1ba44c2b6c4e163fd0848a,Since we know that,Karena kita mengetahui bahwa,translated
O006-PSU-011-S0466,O006-PSU-011,Lesson10,the-step-up,0c91d49f91d0d714954f3f638cd269ea9f0df0a8b136d8917c5d7af0dc0aba39, if the null hypothesis is that , jika hipotesis nol menyatakan bahwa ,translated
O006-PSU-011-S0467,O006-PSU-011,Lesson10,the-step-up,4d324a14010134406d661865ae3c5186d9eedff263475755de4e084fea967076,", then under ",", maka di bawah ",translated
O006-PSU-011-S0468,O006-PSU-011,Lesson10,the-step-up,fdf663c42dd2c83c1a793ecf771e9a72fe2da7a01b48f34c1e95d66bb392748b,", the distribution of the MLE is ",", distribusi MLE adalah ",translated
O006-PSU-011-S0469,O006-PSU-011,Lesson10,the-step-up,72eb677b9e0e2228c055ca0926f33581dc98232bbf88920a0a0de32715171b12,"Following our notation above, we have a test statistic (we’re calling it ","Mengikuti notasi di atas, kita memiliki statistik uji (yang kita tuliskan sebagai ",translated
O006-PSU-011-S0470,O006-PSU-011,Lesson10,the-step-up,d3ef2932093daacb6a2beffa849f57f6fc662cbfd3ae662099ad6221bbc5c3df," here, while in the general description above we called it "," di sini, sedangkan dalam uraian umum di atas kita menyebutnya ",translated
O006-PSU-011-S0471,O006-PSU-011,Lesson10,the-step-up,bf95b469dcab21cf721bafa7eec72ed898d1ed08314f8e59b8856da15e7eba49,"), and we know the (approximate) distribution of this statistic (","), dan kita mengetahui distribusi (hampiran) statistik ini (",translated
O006-PSU-011-S0472,O006-PSU-011,Lesson10,the-step-up,d956272badf34d646156290581cd744c31b8b76b8027a3f174fe89e67ac07be2, under the null hypothesis. A p-value would then be," di bawah hipotesis nol). Namun, nilai-p yang benar harus didasarkan pada jarak T dan nilai MLE teramati dari c; rumus sumber berikut tidak terpusat pada c dan tidak benar jika c ≠ 0.",translated
O006-PSU-011-S0473,O006-PSU-011,Lesson10,the-step-up,aabdc9608a6453a1f57d9a89dc7d3f42ec7f023d6d5f51297077bb4f3a92a628,We could simplify this a little. If we first define the ,Kita dapat menyederhanakannya sedikit. Jika terlebih dahulu kita mendefinisikan galat baku bernomor ,translated
O006-PSU-011-S0474,O006-PSU-011,Lesson10,the-step-up,5d99864fa43351bfb57de4bc9761f2991cccd275707fae60e75c1cefcd48b982,-th standard error ,", yaitu ",translated
O006-PSU-011-S0475,O006-PSU-011,Lesson10,the-step-up,7efce6a15e82a94b954bc1731fdbfc95926f70388c82fcbc5fa9183e74395ada, as, sebagai,translated
O006-PSU-011-S0476,O006-PSU-011,Lesson10,the-step-up,8135f5237388d7824026e9f891126bcdef2a74e18b0329bc2b25ab862e3e6436, then by subtracting the mean and dividing by ," kemudian, dengan mengurangkan rataan dan membaginya dengan ",translated
O006-PSU-011-S0477,O006-PSU-011,Lesson10,the-step-up,bcf5eea555efe0bc6a9f48776e973e91d5ec883bed4dbfe899db609f55f83724, we obtain, kita memperoleh,translated
O006-PSU-011-S0478,O006-PSU-011,Lesson10,the-step-up,3458f758ca399139fd3d8915dddd39ce62d0109a1fb2314e401d2e21bb568103, where , dengan ,translated
O006-PSU-011-S0479,O006-PSU-011,Lesson10,the-step-up,44512f322968d2362cfc9987a23bb2d3ca7709e68c47b2bfea610e593308b32a,. The p-value (probability of observing a more extreme value if the null hypothesis is true) can then be written as ,. Nilai-p (peluang mengamati nilai yang sekurang-kurangnya sama ekstrem jika hipotesis nol benar) kemudian dapat ditulis sebagai ,translated
O006-PSU-011-S0480,O006-PSU-011,Lesson10,the-step-up,28606433a588e6c0ee2c16994b1fb8608043acb3696105b23aa221b8ad81ea96,"which, by the symmetry of a standard normal distribution, is equal to","yang, dengan perlakuan batas kesamaan yang konsisten dan karena simetri distribusi Normal baku, sama dengan",translated
O006-PSU-011-S0481,O006-PSU-011,Lesson10,the-step-up,31fda45f9ff2384be1a0a8418c93caf7e26d377efeb28b0987361b98c224d5c0," This sort of test, based on the asymptotic approximate gaussian distribution of the MLE, is called a "," Uji semacam ini, yang didasarkan pada distribusi Gaussian hampiran asimtotik dari MLE, disebut ",translated
O006-PSU-011-S0482,O006-PSU-011,Lesson10,the-step-up,7af5b8baaec8e1b4f26483d52cbbba4b7866942a5ae2efd2bad3a53d40ef6b7e,Wald test,uji Wald,translated
O006-PSU-011-S0483,O006-PSU-011,Lesson10,a-recipe-for-wald-tests,10f4d6e01a1f0da3f09a716e501538ee9e9a7501aea9c892d964c800fdf6a8f2, A Recipe for Wald Tests, Langkah-langkah Uji Wald,translated
O006-PSU-011-S0484,O006-PSU-011,Lesson10,a-recipe-for-wald-tests,1ce1588a215ebb4a60c0f5c628b49d8f097820b580516f9a9bf7800e7028574a,"To summarize the above results, if ","Untuk merangkum hasil di atas, jika ",translated
O006-PSU-011-S0485,O006-PSU-011,Lesson10,a-recipe-for-wald-tests,ba36fac9d06b08d2b573b25d20020174777d69c27bb1844f505fc12bd3a78f74," are independent random variables, and we want to test the null hypothesis that "," merupakan peubah acak yang saling bebas, dan kita ingin menguji hipotesis nol bahwa ",translated
O006-PSU-011-S0486,O006-PSU-011,Lesson10,a-recipe-for-wald-tests,3a3973c9041976f82943093f2312f1267c9195461f57bec14401289b58f4f640, versus the alternate that , terhadap hipotesis alternatif bahwa ,translated
O006-PSU-011-S0487,O006-PSU-011,Lesson10,a-recipe-for-wald-tests,a3e6b101200297d4cb4f33837307b2b18242d83ef22eb28b063276dfef3f43ed,", then a Wald test of this hypothesis is conducted by the following:",", maka uji Wald untuk hipotesis ini dilakukan dengan langkah-langkah berikut:",translated
O006-PSU-011-S0488,O006-PSU-011,Lesson10,a-recipe-for-wald-tests,d152d70ee88e4ba0b1dd2cca6f6eeee0270a0608d7e4c1575677f9ed8ac1baf6,We first find the MLE of all parameters ,"Pertama, kita menentukan MLE semua parameter ",translated
O006-PSU-011-S0489,O006-PSU-011,Lesson10,a-recipe-for-wald-tests,0ae4051a6586ebdb87889e83069491986c19a40d086f7d60cf4bb35c71515fa7," in the model, and the corresponding Fisher information ", dalam model dan informasi Fisher yang bersesuaian ,translated
O006-PSU-011-S0490,O006-PSU-011,Lesson10,a-recipe-for-wald-tests,16af376acca2dc8d7966dc0e56a4083bbabffedd1d66d968fe36709e0b93e3d1,We then find the ,Kemudian kita menentukan galat baku bernomor ,translated
O006-PSU-011-S0491,O006-PSU-011,Lesson10,a-recipe-for-wald-tests,5d99864fa43351bfb57de4bc9761f2991cccd275707fae60e75c1cefcd48b982,-th standard error ,", yaitu ",translated
O006-PSU-011-S0492,O006-PSU-011,Lesson10,a-recipe-for-wald-tests,d231229bb0e846052f56321e6e3a99f3c3a4d120c0d0b0efc1893fd884e69de9, and construct the test statistic , dan membentuk statistik uji ,translated
O006-PSU-011-S0493,O006-PSU-011,Lesson10,a-recipe-for-wald-tests,e7aff0a9d4c3d2ce1f70dc15e05cb304bd6646200d8b1f3b81bc1839b9fb6680,A Wald p-value for this test is then ,Nilai-p Wald untuk uji ini adalah ,translated
O006-PSU-011-S0494,O006-PSU-011,Lesson10,a-recipe-for-wald-tests,02b7f7b1d429f8a0f5806cbc05ea5d973ee11c4af8f8967325b0d7fd9c5e4681,If the above calculated p-value is ,Jika nilai-p yang dihitung di atas adalah ,translated
O006-PSU-011-S0495,O006-PSU-011,Lesson10,a-recipe-for-wald-tests,e68d2a692cfeb45d607b19ed4a5bda3016778935c1ae1858835c971f37aca593, then we reject , maka kita menolak ,translated
O006-PSU-011-S0496,O006-PSU-011,Lesson10,a-recipe-for-wald-tests,c34a312b9628f73936040938093d848d1c9ec9b7c61f5282813395f208c1de2b, and accept , dan menyatakan bahwa hasil uji konsisten dengan ,translated
O006-PSU-011-S0497,O006-PSU-011,Lesson10,a-recipe-for-wald-tests,8e8925734c04a20ee9d8033b055bddfdb1307a2f83a560f225f2cd82a28f248a,. If the above calculated p-value is ,". Jika nilai-p sama dengan α, tindakan pada batas harus ditetapkan secara eksplisit. Jika nilai-p yang dihitung di atas adalah ",translated
O006-PSU-011-S0498,O006-PSU-011,Lesson10,a-recipe-for-wald-tests,079720f2db5b0f912f81b64436b296db7e0387c55d5329987ff466d34e2a8bb5, then we fail to reject , maka kita gagal menolak ,translated
O006-PSU-011-S0499,O006-PSU-011,Lesson10,a-recipe-for-wald-tests,c9aedaba9b39b6bda1ff2ea081e71553e08cc613c3295d7187638f8115d32b00, and conclude that there is not sufficient evidence to disprove , dan menyimpulkan bahwa bukti yang tersedia tidak cukup untuk menolak ,translated
O006-PSU-011-S0500,O006-PSU-011,Lesson10,examples-of-hypothesis-testing,28541697dd721fe8e597502271179134f3c447e984fc2761aca18cf972457c0f, Examples of Hypothesis Testing, Contoh Pengujian Hipotesis,translated
O006-PSU-011-S0501,O006-PSU-011,Lesson10,examples-of-hypothesis-testing,c9e2fe129e69cec6b2fe5c303d62d13d16f50cc0aad5d4f790cef9d29ba12344,"In this section, we present an example of hypothesis testing, focusing on Wald tests for MLEs.","Pada bagian ini, kita menyajikan contoh pengujian hipotesis dengan berfokus pada uji Wald untuk MLE.",translated
O006-PSU-011-S0502,O006-PSU-011,Lesson10,examples-of-hypothesis-testing,cd1dc9620e0fbf49c714911885324274d33e19fd57498d8b97f85ce6fbe3a8a0,Example 10.10 (A Bernoulli/Binomial Example of Hypothesis Testing),Contoh 10.10 (Contoh Pengujian Hipotesis Bernoulli/Binomial),translated
O006-PSU-011-S0503,O006-PSU-011,Lesson10,examples-of-hypothesis-testing,32adcfc80e125da0fcea68e7e70fac7979f1229d2abdebf87914c5be465c1f3b," Assume that a casino has a game of chance that has a published probability of winning of 0.25. Assume that a person plays the game of chance 20 times, and wins the game exactly once. From that experience, is there enough evidence to conclude that the game of chance does not, in fact, have a win rate of 25%?"," Anggaplah sebuah kasino memiliki permainan peluang dengan peluang menang yang diumumkan sebesar 0.25. Anggaplah seseorang memainkan permainan peluang itu 20 kali dan menang tepat sekali. Berdasarkan pengalaman tersebut, apakah ada cukup bukti untuk menyimpulkan bahwa permainan peluang itu sebenarnya tidak memiliki tingkat kemenangan 25%?",translated
O006-PSU-011-S0504,O006-PSU-011,Lesson10,examples-of-hypothesis-testing,b758e602f6c6bde374154401f06333504133612a9b46dc1de63785f81d851dd1,"To frame this as a hypothesis test, we first need a parametric statistical model for the observed data. We assume that each of the 20 games played is independent of each other, and each has a probability ","Untuk merumuskan masalah ini sebagai uji hipotesis, terlebih dahulu kita memerlukan model statistika parametrik untuk data teramati. Kita mengasumsikan bahwa masing-masing dari 20 permainan yang dimainkan saling bebas dan masing-masing memiliki peluang ",translated
O006-PSU-011-S0505,O006-PSU-011,Lesson10,examples-of-hypothesis-testing,f6f6814a00eefc79a2b75a98895037fdc9645d91db86f9fc02437330badf2611, of resulting in a “win”. So , untuk menghasilkan “kemenangan”. Jadi ,translated
O006-PSU-011-S0506,O006-PSU-011,Lesson10,examples-of-hypothesis-testing,c269713e0c3815bcd8f30042016199439752bbc952234c5e774596d77818736a," With the actual observed data including exactly one win (without loss of generality, let "," Data yang benar-benar teramati mencakup tepat satu kemenangan (tanpa mengurangi keumuman, misalkan ",translated
O006-PSU-011-S0507,O006-PSU-011,Lesson10,examples-of-hypothesis-testing,6cc2f757f72e47be7540ab839860d684c42faed7c8b8b37794925ebeafd418b7,) and 19 losses (let ,) dan 19 kekalahan (misalkan ,translated
O006-PSU-011-S0508,O006-PSU-011,Lesson10,examples-of-hypothesis-testing,d4cffc8be3f30b4d9b3a6dc086f8aa5defdbefdce10db0436a4a72a991afe386,Our goal is to determine if we have enough evidence to conclude that the win rate is NOT 25%. We thus specify a null hypothesis that ,"Tujuan kita adalah menentukan apakah ada cukup bukti untuk menyimpulkan bahwa tingkat kemenangan BUKAN 25%. Karena itu, kita menetapkan hipotesis nol bahwa ",translated
O006-PSU-011-S0509,O006-PSU-011,Lesson10,examples-of-hypothesis-testing,8bda8f2a2b6cab9d664326d8089e7bb6bbfc9c0df719ff39edad7fa17f36a96b, with the corresponding alternative hypothesis that , dengan hipotesis alternatif yang bersesuaian bahwa ,translated
O006-PSU-011-S0510,O006-PSU-011,Lesson10,examples-of-hypothesis-testing,8b5446ab850ec9fe97931ab6af18197423abbd30e179f5bc5649c1b13c1efa05,". We will consider a Wald test of this hypothesis. Before constructing the test, we set the level of the test to be ",". Kita akan mempertimbangkan uji Wald untuk hipotesis ini. Sebelum menyusun uji tersebut, kita menetapkan tingkat signifikansi uji sebesar ",translated
O006-PSU-011-S0511,O006-PSU-011,Lesson10,examples-of-hypothesis-testing,a7aae682a66d7d4b82084c48d82a949361c9a6020e33e5274cb4e68fb4d4d9ee,", so we are willing to conclude that the null hypothesis is false if the probability (under ",", sehingga kita bersedia menolak hipotesis nol jika peluang (di bawah ",translated
O006-PSU-011-S0512,O006-PSU-011,Lesson10,examples-of-hypothesis-testing,44e337cc0e65bdc669981d8998e1ba9572e8ea2057253642df021866c461a523,) of observing the test statistic we will construct is 5% or less.,) untuk mengamati statistik uji yang akan kita bentuk adalah 5% atau kurang.,translated
O006-PSU-011-S0513,O006-PSU-011,Lesson10,an-analytic-wald-hypothesis-test-for-bernoulli-data,ff906b505fe3ff2c50991bf523cd473ceef4c75e52d3cf9127a6693999f66eeb,An Analytic Wald Hypothesis Test for Bernoulli Data,Uji Hipotesis Wald Analitik untuk Data Bernoulli,translated
O006-PSU-011-S0514,O006-PSU-011,Lesson10,an-analytic-wald-hypothesis-test-for-bernoulli-data,9fcb864dacff2a8dc2138d013e0fd189ce73aee6372631d2b9847de1f768ee5c,"We first illustrate constructing a Wald hypothesis test analytically, following the procedure outlined above.","Pertama-tama, kita mengilustrasikan cara menyusun uji hipotesis Wald secara analitik dengan mengikuti prosedur yang diuraikan di atas.",translated
O006-PSU-011-S0515,O006-PSU-011,Lesson10,an-analytic-wald-hypothesis-test-for-bernoulli-data,4caf7f04e108424f66fb9eeb6818e6fc23942e7bc90b8226f340c77baa202530,We first find the MLE and Fisher Information of the parameter ,"Pertama, kita menentukan MLE dan informasi Fisher untuk parameter ",translated
O006-PSU-011-S0516,O006-PSU-011,Lesson10,an-analytic-wald-hypothesis-test-for-bernoulli-data,0f74bf812829ecdc92da7d015753e9fb1f8dd079a7c032f3df9d3e3b858dd1e9,"From previous examples in class, we know that the MLE is ","Dari contoh-contoh sebelumnya di kelas, kita mengetahui bahwa MLE-nya adalah ",translated
O006-PSU-011-S0517,O006-PSU-011,Lesson10,an-analytic-wald-hypothesis-test-for-bernoulli-data,bb90d84e40de61f276047ab36734fb033255b61e9bdbb26e19065377c4d7d356, and that the Fisher Information is , dan bahwa informasi Fisher adalah ,translated
O006-PSU-011-S0518,O006-PSU-011,Lesson10,an-analytic-wald-hypothesis-test-for-bernoulli-data,5b18ded68a3e5ee8b9d2625da3051ea88bafd106bbdac7542342d60973773891,We then find the standard error ,Kemudian kita menentukan galat baku ,translated
O006-PSU-011-S0519,O006-PSU-011,Lesson10,an-analytic-wald-hypothesis-test-for-bernoulli-data,8a86b0474bd19804079eea45ff4a93e123097e9b090204e40213cf67feedc2a1, and construct the Wald test statistic , dan membentuk statistik uji Wald ,translated
O006-PSU-011-S0520,O006-PSU-011,Lesson10,an-analytic-wald-hypothesis-test-for-bernoulli-data,328a81b64f21e0d49201410f2757c038c124a1093e61fc875a8d2f4911644397,We then find the p-value of this test statistic under the null hypothesis ,Kemudian kita menentukan nilai-p statistik uji ini di bawah hipotesis nol ,translated
O006-PSU-011-S0521,O006-PSU-011,Lesson10,an-analytic-wald-hypothesis-test-for-bernoulli-data,067801a8466d77a9401bee84943de0fa6dd7f7aad9d60f3145ac713ac8359a23, which we evaluate in R:," yang kita evaluasi di R (kode sumber mengasumsikan R dasar, tetapi tidak menyatakan versi atau lingkungan eksekusinya):",translated
O006-PSU-011-S0522,O006-PSU-011,Lesson10,an-analytic-wald-hypothesis-test-for-bernoulli-data,ea6e1aa4887c9f13e3d09d4388a78e6cc4b3d5ce32ee5a16e61ce8e06d61e554,which results in a p-value of 0.0000406,"yang menghasilkan nilai-p sebesar 0.0000406. Untuk n=20 dengan hanya satu kemenangan dan parameter di dekat batas, hampiran Wald ini sangat tidak andal: nilai-p eksak dua sisi adalah sekitar 0.048625249730321 jika ekor kiri digandakan atau 0.038177041808922 jika hasil diurutkan menurut peluang.",translated
O006-PSU-011-S0523,O006-PSU-011,Lesson10,an-analytic-wald-hypothesis-test-for-bernoulli-data,94d8b3b29b711c00a1225b32978e9277c290cc4855c98606bace3df671ae809f,As this p-value is much smaller than the level ,Karena nilai-p Wald ini jauh lebih kecil daripada tingkat ,translated
O006-PSU-011-S0524,O006-PSU-011,Lesson10,an-analytic-wald-hypothesis-test-for-bernoulli-data,1d31de2bcc2d985d1c48de243f90a75465ab9d56f35cb70ce552b13ae3d115c4,", we reject ",", kita menolak ",translated
O006-PSU-011-S0525,O006-PSU-011,Lesson10,an-analytic-wald-hypothesis-test-for-bernoulli-data,f2fe5e295b94922379d4131a336a0c5b3f96d88b37987c8cc392fe402c1e830b, and conclude that the win rate for the game of chance is very unlikely to be the stated rate of .025., dan menyimpulkan bahwa data memberikan bukti bahwa tingkat kemenangan permainan peluang tersebut berbeda dari tingkat 0.25 yang dinyatakan (angka .025 dalam sumber merupakan salah ketik).,translated
