segment_id,document_id,component_id,section_id,source_sha256,source_text,target_text,status
O006-PSU-012-S0017,O006-PSU-012,Lesson11,objectives,5e3a5422f2cf1d51b7439b18eb8ebfbfc4272468dfbb6d83e4f23b768387e8ff,"Analytically find Bayesian posterior distributions for single parameter models with a given prior distribution, both in situations where data values are given and in situations where the data are seen as unobservable random variables, and","Menentukan secara analitis distribusi posterior Bayesian bagi model berparameter tunggal dengan distribusi prior yang diberikan, baik ketika nilai data diketahui maupun ketika data dipandang sebagai peubah acak yang tidak teramati; dan",translated
O006-PSU-012-S0018,O006-PSU-012,Lesson11,objectives,21d766f72edc671352dba01683b973ed5e2b8bcc0ab2d85ac97569fc22c7850b,"Calculate a credible interval for unknown parameter, .","Menghitung selang kredibel untuk parameter tak diketahui, .",translated
O006-PSU-012-S0019,O006-PSU-012,Lesson11,subjective-probability,4d403688bc2bbc1852d10d1de71502303880bd937e1a6e463ac8768d26e670cd, Subjective Probability, Peluang Subjektif,translated
O006-PSU-012-S0020,O006-PSU-012,Lesson11,subjective-probability,b7bbf826e291099843085184fb08ebf3a99b6847b6de4dcf2c072669c66b0d72,Let’s go through an example that illustrates how a Bayesian might use available data to assign probabilities to particular events.,Mari kita telaah sebuah contoh yang memperlihatkan cara seorang Bayesian menggunakan data yang tersedia untuk menetapkan peluang bagi kejadian-kejadian tertentu.,translated
O006-PSU-012-S0021,O006-PSU-012,Lesson11,subjective-probability,123bd03c8dc3be57e2ab3f0c6b7a8729292fb201ec386657e9ea13a3a4f52de7,Example 11.1,Contoh 11.1,translated
O006-PSU-012-S0022,O006-PSU-012,Lesson11,subjective-probability,eb65fa1e37d981e0a83ea348291a7c05367384a859442eab9d908810abc37427," The following amounts, in dollars, are bet on horses A, B, C, and D to win a local race:"," Besaran taruhan, dalam dolar, yang dipasang pada kuda A, B, C, dan D untuk memenangi sebuah pacuan lokal adalah sebagai berikut:",translated
O006-PSU-012-S0023,O006-PSU-012,Lesson11,subjective-probability,edc5134033662b11f124eb353016838b04709f972e27355d7ed1c5686671e47f,Horse,Kuda,translated
O006-PSU-012-S0024,O006-PSU-012,Lesson11,subjective-probability,49e96d7cdf58069cc793555324e2226642f2f7f8bfff4cebe0c11a61eecef60a,Amount,Jumlah taruhan,translated
O006-PSU-012-S0025,O006-PSU-012,Lesson11,subjective-probability,559aead08264d5795d3909718cdd05abd49572e84fe55590eef31a88a08fdffd,A,A,translated
O006-PSU-012-S0026,O006-PSU-012,Lesson11,subjective-probability,df7e70e5021544f4834bbee64a9e3789febc4be81470df629cad6ddb03320a5c,B,B,translated
O006-PSU-012-S0027,O006-PSU-012,Lesson11,subjective-probability,6b23c0d5f35d1b11f9b683f0b0a617355deb11277d91ae091d399c655b87940d,C,C,translated
O006-PSU-012-S0028,O006-PSU-012,Lesson11,subjective-probability,3f39d5c348e5b79d06e842c114e6cc571583bbf44e4b0ebfda1a01ec05745d43,D,D,translated
O006-PSU-012-S0029,O006-PSU-012,Lesson11,subjective-probability,c9b3c38247f744e17dd26fda097d6a9ba9332586b6bdaa038bf8f313a863f2b8,Total,Total,translated
O006-PSU-012-S0030,O006-PSU-012,Lesson11,subjective-probability,60b6a38aeec28d406fe83fcc86fdd0901f9a2b726fc3cecfafaa8beb0810c3fb,"Determine the payout for winning with a $2 bet on each of the four horses, if the track wants to take 17%, or $17,000, from the amount collected.","Tentukan pembayaran kemenangan untuk taruhan $2 pada masing-masing dari keempat kuda jika pengelola arena pacuan ingin mengambil 17%, atau $17,000, dari jumlah yang terkumpul.",translated
O006-PSU-012-S0031,O006-PSU-012,Lesson11,solution,22927695994eab589c7601a6b15df4d9dc67c5aceb9a74cdb965444b9b8362a6,Solution,Penyelesaian,translated
O006-PSU-012-S0032,O006-PSU-012,Lesson11,solution,e74b4bc0936cde70e1f0fc354d8baf5535b3e8bc1872767893db9c909e831570,"The first thing we need to do is to determine the likelihood, that is, probability, that each of the horses wins. We could assign the probabilities based on our own “gut feeling.” Geez…. I think horse A is gonna win today. In general, that’s probably not a good idea. We’d probably be much better served if we used the information we have available, namely the “gut feeling” of all of the bettors! That is, if $38,000 worth of bets came in for Horse D and only $10,000 came in for Horse A, that tells us that more people think that Horse D is going to win than Horse A. It would behoove us, therefore, to use the amounts bet to assign the probabilities. That said, the probability that Horse A will win is then:","Hal pertama yang perlu kita lakukan adalah menentukan kemungkinan, yakni peluang, setiap kuda untuk menang. Kita dapat menetapkan peluang tersebut berdasarkan “firasat” sendiri. Wah… saya rasa Kuda A akan menang hari ini. Secara umum, itu mungkin bukan gagasan yang baik. Hasil kita barangkali jauh lebih baik jika memanfaatkan informasi yang tersedia, yaitu gabungan “firasat” seluruh petaruh! Artinya, jika taruhan senilai $38,000 masuk untuk Kuda D sedangkan hanya $10,000 untuk Kuda A, hal itu menunjukkan bahwa lebih banyak orang memperkirakan Kuda D akan menang daripada Kuda A. Karena itu, sebaiknya kita menggunakan jumlah taruhan untuk menetapkan peluang. Dengan demikian, peluang Kuda A menang adalah:",translated
O006-PSU-012-S0033,O006-PSU-012,Lesson11,solution,6766e6f7eb21cb7f479c888f937227892dac9b87e0b33f77527f6c72cae51703,"And, the probability that Horse B will win is:","Selanjutnya, peluang Kuda B menang adalah:",translated
O006-PSU-012-S0034,O006-PSU-012,Lesson11,solution,f57f639f83f4902e46e23544aa758dd3c4ec930ea045afa1eae67be42a4ebf75,"And, the probability that Horse C will win is:","Selanjutnya, peluang Kuda C menang adalah:",translated
O006-PSU-012-S0035,O006-PSU-012,Lesson11,solution,7c9dfc033b20c9fe72b224f503d47c68f86564afbc6577a220c7858d72a68fa6,"And, the probability that Horse D will win is:","Selanjutnya, peluang Kuda D menang adalah:",translated
O006-PSU-012-S0036,O006-PSU-012,Lesson11,solution,323d5d0e92737f20e427fb76c4fecd084df20a44d27d6f7b24fdac8928b520b0,"Now having assigned a probability to the event that Horse A wins, we can determine the odds against horse A winning. It is:","Setelah menetapkan peluang kejadian Kuda A menang, kita dapat menentukan odds melawan kemenangan Kuda A. Nilainya adalah:",translated
O006-PSU-012-S0037,O006-PSU-012,Lesson11,solution,2ededa67af07374bbc2a45ee9edf9fb91ab89415300881653a1e5967b22ef26b,"The odds against A tells us that the track will payout $9 on a $1 bet. Now, the odds against Horse B winning is:","Odds melawan A menunjukkan bahwa pengelola arena akan membayar $9 untuk taruhan $1. Selanjutnya, odds melawan kemenangan Kuda B adalah:",translated
O006-PSU-012-S0038,O006-PSU-012,Lesson11,solution,507b72694edb35480e01274847dc655c410700a36e9dc4540697ca589cb67b10,The odds against B tells us that the track will payout ,Odds melawan B menunjukkan bahwa pengelola arena akan membayar ,translated
O006-PSU-012-S0039,O006-PSU-012,Lesson11,solution,98bd0210881e14c6039e1d98a3a4e3e5284f1380c49333ef068f547bd190d435," on a $1 bet. Now, the odds against Horse C winning is:"," untuk taruhan $1. Selanjutnya, odds melawan kemenangan Kuda C adalah:",translated
O006-PSU-012-S0040,O006-PSU-012,Lesson11,solution,a7ed50e4cc3442cc9a1b486288c441c08cbef68163929f52ba90ab0e7cb3e76f,The odds against C tell us that the track will payout ,Odds melawan C menunjukkan bahwa pengelola arena akan membayar ,translated
O006-PSU-012-S0041,O006-PSU-012,Lesson11,solution,aae0e25013312dc0a920d4cde4f2066573ae14727290e6c0d9019eec0f3b1ad0," on a $1 bet. Finally, the odds against Horse D winning is:"," untuk taruhan $1. Terakhir, odds melawan kemenangan Kuda D adalah:",translated
O006-PSU-012-S0042,O006-PSU-012,Lesson11,solution,879cdc8d55bfe9bd40ea094a0180b4c1962d4729198ce93f6a1a760ddbc24f49,The odds against D tell us that they track will payout ,Odds melawan D menunjukkan bahwa pengelola arena akan membayar ,translated
O006-PSU-012-S0043,O006-PSU-012,Lesson11,solution,4ae0884dd8b57c799bf8f6a2d579c41f25f1bd3fdf97c13fba1a28b3fbdcd958," on a $1 bet. Now, using the odds against Horse A winning, we can determine that the amount the track pays out on a $2 bet on Horse A is:"," untuk taruhan $1. Dengan menggunakan odds melawan kemenangan Kuda A, kita sekarang dapat menentukan jumlah yang dibayarkan pengelola arena untuk taruhan $2 pada Kuda A, yaitu:",translated
O006-PSU-012-S0044,O006-PSU-012,Lesson11,solution,9a70eb97cdefc616be5c08d401c96f35ed9de61ecf16c10cdc51245f043925e5,"That is, the bettor gets $9 for each $1 bet, that is, $18, plus the $2 he or she originally bet. Now, using the odds against Horse B winning, we can determine that the amount the track pays out on a $2 bet on Horse B is:","Dengan kata lain, petaruh menerima $9 untuk setiap taruhan $1, sehingga menerima $18, ditambah $2 yang semula dipertaruhkan. Selanjutnya, dengan menggunakan odds melawan kemenangan Kuda B, kita dapat menentukan jumlah yang dibayarkan pengelola arena untuk taruhan $2 pada Kuda B, yaitu:",translated
O006-PSU-012-S0045,O006-PSU-012,Lesson11,solution,ddc3bb304926c4b573173c842bccb9d6d51e85d47ce3df21b542dd14d5c24b65,"And, using the odds against Horse C winning, we can determine that the amount the track pays out on a $2 bet on Horse C is:","Selanjutnya, dengan menggunakan odds melawan kemenangan Kuda C, kita dapat menentukan jumlah yang dibayarkan pengelola arena untuk taruhan $2 pada Kuda C, yaitu:",translated
O006-PSU-012-S0046,O006-PSU-012,Lesson11,solution,4dbb50e3717512bbdf1a1c46c2286fddf98f84653173969b862b1ee2fb29c5b0,"And, using the odds against Horse D winning, we can determine that the amount the track pays out on a $2 bet on Horse D is:","Selanjutnya, dengan menggunakan odds melawan kemenangan Kuda D, kita dapat menentukan jumlah yang dibayarkan pengelola arena untuk taruhan $2 pada Kuda D, yaitu:",translated
O006-PSU-012-S0047,O006-PSU-012,Lesson11,solution,083370f216f1ec7314ea4cb0ad4702acce1357af808be82ad43dd3b82ea52ae4,"We’re almost there. We just need to skim the 17% off for the race track to make sure that it makes some money off of the bettors. Multiplying each of the calculated payouts by 0.83, we get:","Kita hampir selesai. Kita tinggal memotong 17% untuk pengelola arena pacuan agar ia memperoleh keuntungan dari para petaruh. Dengan mengalikan setiap pembayaran yang telah dihitung dengan 0.83, kita memperoleh:",translated
O006-PSU-012-S0048,O006-PSU-012,Lesson11,subjective-probability,37033d072d115aa49fdc4c34ef3546ba4a336b945e4879ab81f38774ca8278d0,"We can always check our work, too. Suppose, for example, that Horse A wins. Then the track would payout $16.60 to the 5000 bettors who bet $2 on Horse A, costing the track $16.60(5000) = $83,000. Given that that track brought in $100,000 in bets, the track would indeed make its desired $17,000. A similar check of our work can be made for Horses B, C, and D, although there may be some round-off errors because we did do some rounding in our payout calculations. Should still be very close to $83,000 in each case though!","Kita juga selalu dapat memeriksa hasil. Misalkan, sebagai contoh, Kuda A menang. Arena kemudian akan membayarkan $16.60 kepada 5000 petaruh yang masing-masing memasang $2 pada Kuda A, sehingga biaya bagi arena adalah $16.60(5000) = $83,000. Karena arena menerima $100,000 dalam taruhan, arena memang memperoleh $17,000 seperti yang diinginkan. Pemeriksaan serupa dapat dilakukan untuk Kuda B, C, dan D, meskipun mungkin terdapat galat pembulatan karena kita memang membulatkan hasil perhitungan pembayaran. Namun, hasilnya tetap seharusnya sangat dekat dengan $83,000 pada setiap kasus!",translated
